3.3000E+01 8.0180664E-08
3.3200E+01 7.7062506E-08
3.3400E+01 7.8275276E-08
3.3600E+01 6.9604453E-08
3.3800E+01 7.4421131E-08
3.4000E+01 7.1963835E-08
3.4200E+01 7.2015710E-08
3.4400E+01 7.6693538E-08
3.4600E+01 7.4727799E-08
3.4800E+01 8.1043687E-08
3.5000E+01 7.5885211E-08
3.5200E+01 7.3551584E-08
3.5400E+01 7.1112824E-08
3.5600E+01 7.2584858E-08
3.5800E+01 7.6889818E-08
3.6000E+01 7.7158920E-08
3.6200E+01 7.7062631E-08
3.6400E+01 7.9709130E-08
3.6600E+01 7.8733200E-08
3.6800E+01 7.5690653E-08
3.7000E+01 8.2462949E-08
3.7200E+01 7.9839572E-08
3.7400E+01 7.9877078E-08
3.7600E+01 7.7438502E-08
3.7800E+01 8.1067925E-08
3.8000E+01 7.5960776E-08
3.8200E+01 7.8228457E-08
3.8400E+01 8.2424192E-08
3.8600E+01 7.8814009E-08
3.8800E+01 8.5992815E-08
3.9000E+01 8.5158727E-08
3.9200E+01 8.4494275E-08
3.9400E+01 8.7944932E-08
3.9600E+01 8.9813575E-08
3.9800E+01 8.7874758E-08
4.0000E+01 9.6792307E-08
4.0200E+01 1.0689048E-07
4.0400E+01 1.2735175E-07
4.0600E+01 1.7202523E-07
4.0800E+01 2.2714979E-07
4.1000E+01 3.5209124E-07
4.1200E+01 4.9343229E-07
4.1400E+01 6.6393413E-07
4.1600E+01 7.8892837E-07
4.1800E+01 8.7158207E-07
4.2000E+01 8.8828375E-07
4.2200E+01 8.3960307E-07
4.2400E+01 8.4888228E-07
4.2600E+01 8.5910635E-07
4.2800E+01 9.4853951E-07
4.3000E+01 1.0214589E-06
4.3200E+01 1.0483772E-06
4.3400E+01 9.9512515E-07
4.3600E+01 9.2334601E-07
4.3800E+01 8.7772754E-07
4.4000E+01 9.3486281E-07
4.4200E+01 1.0301716E-06
4.4400E+01 1.0961927E-06
4.4600E+01 1.0661965E-06
4.4800E+01 9.6537972E-07
4.5000E+01 9.1023363E-07
4.5200E+01 9.2564424E-07
4.5400E+01 1.0383137E-06
4.5600E+01 1.1341393E-06
4.5800E+01 1.1543786E-06
4.6000E+01 1.0691880E-06
4.6200E+01 1.0124454E-06
4.6400E+01 1.0161986E-06
4.6600E+01 1.1276084E-06
4.6800E+01 1.2701911E-06
4.7000E+01 1.2845760E-06
4.7200E+01 1.1649605E-06
4.7400E+01 1.0427431E-06
4.7600E+01 1.0425897E-06
4.7800E+01 1.1975734E-06
4.8000E+01 1.3442411E-06
4.8200E+01 1.3607668E-06
4.8400E+01 1.2138922E-06
4.8600E+01 1.0721586E-06
4.8800E+01 1.0904306E-06
4.9000E+01 1.2700404E-06
4.9200E+01 1.4338107E-06
4.9400E+01 1.4333201E-06
4.9600E+01 1.2491294E-06
4.9800E+01 1.0956229E-06
5.0000E+01 1.1265407E-06
5.0200E+01 1.3702906E-06
5.0400E+01 1.6532460E-06
5.0600E+01 1.6213936E-06
5.0800E+01 1.3643849E-06
5.1000E+01 1.1934105E-06
5.1200E+01 1.3422214E-06
5.1400E+01 1.6795188E-06
5.1600E+01 1.8258776E-06
5.1800E+01 1.6273085E-06
5.2000E+01 1.3006273E-06
5.2200E+01 1.2564486E-06
5.2400E+01 1.5917290E-06
5.2600E+01 1.9690104E-06
5.2800E+01 1.9617254E-06
5.3000E+01 1.5701253E-06
5.3200E+01 1.2642538E-06
5.3400E+01 1.4220873E-06
5.3600E+01 1.9274429E-06
5.3800E+01 2.2374941E-06
5.4000E+01 1.9280069E-06
5.4200E+01 1.4437812E-06
5.4400E+01 1.3063484E-06
5.4600E+01 1.7495570E-06
5.4800E+01 2.4069603E-06
5.5000E+01 2.5025923E-06
5.5200E+01 1.8640695E-06
5.5400E+01 1.4048430E-06
5.5600E+01 1.8372399E-06
5.5800E+01 2.7083718E-06
5.6000E+01 2.9411439E-06
5.6200E+01 2.1947253E-06
5.6400E+01 1.4552096E-06
5.6600E+01 1.7991089E-06
5.6800E+01 2.9596799E-06
5.7000E+01 3.5315640E-06
5.7200E+01 2.7130657E-06
5.7400E+01 1.6190369E-06
5.7600E+01 1.8168448E-06
5.7800E+01 3.3173462E-06
5.8000E+01 4.4595437E-06
5.8200E+01 3.6611140E-06
5.8400E+01 1.9188481E-06
5.8600E+01 1.7524381E-06
5.8800E+01 3.6555474E-06
5.9000E+01 5.5159678E-06
5.9200E+01 4.9261766E-06
5.9400E+01 2.4464257E-06
5.9600E+01 1.6800615E-06
5.9800E+01 4.0826752E-06
6.0000E+01 7.4198254E-06
6.0200E+01 6.6657666E-06
6.0400E+01 2.6935801E-06
6.0600E+01 1.9987210E-06
6.0800E+01 6.1017361E-06
6.1000E+01 1.1101731E-05
6.1200E+01 8.4012246E-06
6.1400E+01 2.3704713E-06
6.1600E+01 4.1771023E-06
6.1800E+01 1.7517640E-05
6.2000E+01 3.1980256E-05
6.2200E+01 1.8082251E-05
6.2400E+01 1.6839886E-06
6.2600E+01 4.7073779E-09
6.2800E+01 0.0000000E+00
6.3000E+01 0.0000000E+00
6.3200E+01 0.0000000E+00
6.3400E+01 0.0000000E+00
6.3600E+01 0.0000000E+00
6.3800E+01 0.0000000E+00
6.4000E+01 0.0000000E+00
6.4200E+01 0.0000000E+00
6.4400E+01 0.0000000E+00
6.4600E+01 0.0000000E+00
6.4800E+01 0.0000000E+00
6.5000E+01 0.0000000E+00
